_id,ปีที่เกิดเหตุ,วันที่เกิดเหตุ,เวลา,วันที่รายงาน,เวลาที่รายงาน,ACC_CODE,หน่วยงาน,สายทางหน่วยงาน,รหัสสายทาง,สายทาง,KM,จังหวัด,รถคันที่1,บริเวณที่เกิดเหตุ,มูลเหตุสันนิษฐาน,ลักษณะการเกิดเหตุ,สภาพอากาศ,LATITUDE,LONGITUDE,รถที่เกิดเหตุ,รถและคนที่เกิดเหตุ,รถจักรยานยนต์,รถสามล้อเครื่อง,รถยนต์นั่งส่วนบุคคล,รถตู้,รถปิคอัพโดยสาร,รถโดยสารมากกว่า4ล้อ,รถปิคอัพบรรทุก4ล้อ,รถบรรทุก6ล้อ,รถบรรทุกไม่เกิน10ล้อ,รถบรรทุกมากกว่า10ล้อ,รถอีแต๋น,รถอื่นๆ,คนเดินเท้า,ผู้เสียชีวิต,ผู้บาดเจ็บสาหัส,ผู้บาดเจ็บเล็กน้อย,รวมจำนวนผู้บาดเจ็บ
3576,2026,46070,17:30,46079,14:35,กรมทางหลวง,ทางหลวง,32,นครหลวง - อ่างทอง,42.45,อยุธยา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,ฝนตก,14.51885957,100.5104975,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,
3577,2026,46070,17:49,46072,11:27,กรมทางหลวง,ทางหลวง,3051,บางอ้อ - สำนักงานพลังงานปรมาณูเพื่อสันติ,7.5,นครนายก,รถบรรทุก 6 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,ฝนตก,14.1924907,101.07346,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
3578,2026,46070,18:00,46079,14:36,กรมทางหลวง,ทางหลวง,32,นครหลวง - อ่างทอง,41.7,อยุธยา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,ฝนตก,14.51345348,100.5154663,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,
3579,2026,46070,18:00,46085,6:04,กรมทางหลวง,ทางหลวง,305,วัดนาบุญ - คลอง14,19.6,ปทุมธานี,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,ชนท้าย,ฝนตก,14.0423231,100.7937447,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,
3580,2026,46070,18:01,46071,16:49,กรมทางหลวง,ทางหลวง,305,องครักษ์ - นครนายก,63.54,นครนายก,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,ชนท้าย,ฝนตก,14.2162559,101.1176617,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,3,
3581,2026,46070,18:11,46072,9:10,กรมทางหลวงชนบท,ทางหลวงชนบท,ลบ.4039,แยกทางหลวงหมายเลข 2089 (กม.ที่ 65+800) - บ้านทะเลวังวัด,13.85,ลพบุรี,รถจักรยานยนต์,ทางสามแยก (T),ขับรถเร็วเกินอัตรากำหนด,,แจ่มใส,15.052249,101.147351,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,
3582,2026,46070,19:02,46073,11:12,กรมทางหลวง,ทางหลวง,9,บางปะอิน - แขวงรามอินทรา,26.3,ปทุมธานี,รถบรรทุกมากกว่า 10 ล้อ (รถพ่วง),ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,ฝนตก,13.97371565,100.7131854,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,
3583,2026,46070,19:55,46072,10:22,กรมทางหลวง,ทางหลวง,3316,ไร่ขิง - ทรงคนอง,2.6,นครปฐม,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,สูญเสียการควบคุม,อื่นๆ,แจ่มใส,13.74076858,100.2634259,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
3584,2026,46070,20:00,46073,10:55,กรมทางหลวง,ทางหลวง,1023,แพร่ - แยกแม่แขม,4.985,แพร่,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,18.14302002,100.1043548,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,
3585,2026,46070,20:00,46076,14:30,กรมทางหลวง,ทางหลวง,319,ไผ่ชะเลือด - โคกไทย,33.775,ปราจีนบุรี,รถบรรทุกมากกว่า 10 ล้อ (รถพ่วง),ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,13.87410032,101.4136459,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,
3586,2026,46070,20:20,46071,10:05,กรมทางหลวง,ทางหลวง,1112,บ่อถ้ำ - วังปลาอ้าว,8.9,กำแพงเพชร,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,ชนในทิศทางตรงกันข้าม (ไม่ใช่การแซง),,15.95356468,99.73769574,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,
3587,2026,46070,20:30,46072,12:44,กรมทางหลวง,ทางหลวง,21,ศรีเทพ - ซับสมอทอด,117.424,เพชรบูรณ์,รถบรรทุกมากกว่า 10 ล้อ (รถพ่วง),ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,,15.58208538,101.0675567,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,
3588,2026,46070,20:40,46071,14:20,กรมทางหลวงชนบท,ทางหลวงชนบท,ส.013,ทางออกจากถนนวงแหวนอุตสาหกรรมสู่ถนนปู่เจ้าสมิงพราย,1.214,สมุทรปราการ,รถปิคอัพโดยสาร,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,,แจ่มใส,13.651228,100.541175,4,4,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,
3589,2026,46070,20:55,46076,15:34,กรมทางหลวง,ทางหลวง,408,ทุ่งหวัง - ปลักพ้อ,201.735,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.89963146,100.7253233,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,
3590,2026,46070,21:10,46071,10:19,กรมทางหลวง,ทางหลวง,12,ห้วยสีดา - ลำน้ำพาน,621.45,กาฬสินธุ์,รถบรรทุกมากกว่า 10 ล้อ (รถพ่วง),ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางโค้ง,แจ่มใส,16.40553594,103.4256543,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,
3591,2026,46070,21:14,46072,14:33,กรมทางหลวง,ทางหลวง,291,ทางเลี่ยงเมืองมหาสารคาม,8.724,มหาสารคาม,รถปิคอัพบรรทุก 4 ล้อ,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางโค้ง,แจ่มใส,16.15657397,103.2908835,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,
3592,2026,46070,22:30,46073,11:52,กรมทางหลวง,ทางหลวง,35,แพรกหนามแดง - วังมะนาว,82.151,ราชบุรี,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,,ขับรถเร็วเกินอัตรากำหนด,,แจ่มใส,13.34150942,99.84782592,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
3593,2026,46070,22:50,46086,14:49,กรมทางหลวง,ทางหลวง,2096,หนองกา - คำตากล้า,87.127,สกลนคร,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,หลับใน,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,17.84995453,103.5577686,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
3594,2026,46071,0:10,46077,9:18,กรมทางหลวง,ทางหลวง,1,ต่างระดับบางปะอิน - หนองแค,67.3,อยุธยา,รถบรรทุกมากกว่า 10 ล้อ (รถพ่วง),ทางตรง+ไม่มีความลาดชัน,หลับใน,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,14.23923399,100.7346176,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
3595,2026,46071,0:30,46084,16:51,กรมทางหลวง,ทางหลวง,3017,แยกพัฒนานิคม - วังม่วง,46.68,ลพบุรี,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,หลับใน,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,14.8357765,101.0599114,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,
3596,2026,46071,0:50,46076,14:20,กรมทางหลวง,ทางหลวง,2040,มหาสารคาม - วาปีปทุม,33.15,มหาสารคาม,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,15.88982031,103.3421472,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,
3597,2026,46071,1:00,46083,9:03,กรมทางหลวง,ทางหลวง,4009,เวียงสระ - บางสวรรค์,81.8,สุราษฎร์ธานี,รถปิคอัพบรรทุก 4 ล้อ,,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,8.572538193,99.22876851,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,
3598,2026,46071,2:35,46072,12:55,กรมทางหลวง,ทางหลวง,1,ดอนรังนก - หางน้ำหนองแขม,274.975,ชัยนาท,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,15.22107,100.17088,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,
3599,2026,46071,2:46,46071,9:13,กรมทางหลวง,ทางหลวง,340,สุพรรณบุรี - ศรีประจันต์,82.341,สุพรรณบุรี,รถบรรทุก 6 ล้อ,ทางโค้งกว้าง+ไม่มีความลาดชัน,หลับใน,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,14.59060391,100.1470727,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,
3600,2026,46071,3:05,46073,14:40,กรมทางหลวง,ทางหลวง,2,บ้านไผ่ - ท่าพระ,325.45,ขอนแก่น,รถบรรทุกมากกว่า 10 ล้อ (รถพ่วง),,หลับใน,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,16.33277161,102.7994277,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,
3601,2026,46071,3:55,46073,13:20,กรมทางหลวง,ทางหลวง,340,ลาดบัวหลวง - สาลี,35.93,อยุธยา,รถบรรทุกมากกว่า 10 ล้อ (รถพ่วง),ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,14.22175674,100.2795892,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,
3602,2026,46071,4:00,46072,15:13,กรมทางหลวง,ทางหลวง,2178,วารินชำราบ - หนองงูเหลือม,17.38,อุบลราชธานี,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,15.06049616,104.7916381,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,
3603,2026,46071,4:00,46083,5:58,กรมทางหลวง,ทางหลวง,4,ห้วยทราย - พรุพ้อ,1205.8,พัทลุง,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,,ฝนตก,7.283391477,100.1561926,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
